Competition UID,Year,Location,Competition,Class,Overall Rank,Athlete Name,Nation,OQS Points
2023 Seu World Cup 4,2023,Seu,World Cup 4,K1W,41,Lena Teunissen,NED,390
2023 Seu World Cup 4,2023,Seu,World Cup 4,K1W,45,Janina Kriesinger,BEL,350
2023 Seu World Cup 4,2023,Seu,World Cup 4,K1W,44,Katja Bengeri,CRO,360
2023 Seu World Cup 4,2023,Seu,World Cup 4,K1W,57,Lois Betteridge,CAN,230
2023 Seu World Cup 4,2023,Seu,World Cup 4,K1W,52,Nerea Castiglione,ARG,280
2023 Seu World Cup 4,2023,Seu,World Cup 4,K1W,62,Chantal Bronkhorst,RSA,180
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,2,Luka Bozic,SLO,900
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,6,Miquel Trave,ESP,780
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,5,Matej Benus,SVK,790
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,8,Adam Burgess,GBR,760
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,29,Benjamin Savsek,SLO,530
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,20,Jules Bernardet,FRA,620
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,17,Grzegorz Hedwig,POL,650
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,1,Raffaello Ivaldi,ITA,1000
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,14,Vaclav Chaloupka,CZE,680
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,7,Nicolas Gestin,FRA,770
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,4,Ryan Westley,GBR,800
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,10,Lucas Roisin,FRA,740
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,30,Lennard Tuchscherer,GER,520
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,15,Liam Jegou,IRL,670
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,27,Joris Otten,NED,550
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,12,Alexander Slafkovsky,SVK,720
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,24,Jiri Prskavec,CZE,580
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,25,Brodie Crawford,AUS,570
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,11,Roberto Colazingari,ITA,730
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,13,Zachary Lokken,USA,690
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,19,Paolo Ceccon,ITA,630
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,3,Marko Mirgorodsky,SVK,840
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,49,Kaylen Bassett,AUS,310
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,26,Jake Cochrane,IRL,560
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,44,Jean Pierre Bourhis,SEN,360
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,21,Timo Trummer,GER,610
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,28,Oliver Puchner,NZL,540
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,23,Tristan Carter,AUS,590
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,56,Michal Wiercioch,POL,240
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,16,Matija Marinic,CRO,660
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,18,Daniel Perez,ESP,640
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,57,Martin Kratochvil,CZE,230
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,42,Soren Loos,NED,380
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,59,Jus Javornik,SLO,210
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,52,Manuel Tripano,ARG,280
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,45,Roko Bengeri,CRO,350
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,48,Terence Saramandif,MRI,320
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,46,Chin Han Liu,TPE,340
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,41,Jose Carvalho,POR,390
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,51,James Senior,NZL,290
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,43,Nathaniel Francis,USA,370
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,60,Geral Soto,CHI,200
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,54,Richard Merjan,LBN,260
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,55,Thomas Koechlin,SUI,250
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,50,Alex Baldoni,CAN,300
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,22,James Kettle,GBR,600
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,9,Luis Fernandez,ESP,750
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,53,Nicolas Tripano,ARG,270
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,58,Jose Silva,VEN,220
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,61,Samuel Muchiri,KEN,190
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1M,47,Lucas Rossi,ARG,330
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,1,Jessica Fox,AUS,1000
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,7,Klaudia Zwolinska,POL,770
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,21,Angele Hug,FRA,610
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,9,Mallory Franklin,GBR,750
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,8,Viktoriia Us,UKR,760
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,2,Andrea Herzog,GER,900
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,11,Klara Olazabal,ESP,730
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,29,Kate Eckhardt,AUS,530
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,14,Miren Lazkano,ESP,680
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,25,Gabriela Satkova,CZE,570
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,30,Viktoria Wolffhardt,AUT,520
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,26,Tereza Kneblova,CZE,560
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,12,Evy Leibfarth,USA,720
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,13,Nuria Vilarrubla,ESP,690
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,19,Zuzana Pankova,SVK,630
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,23,Sophie Ogilvie,GBR,590
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,6,Marta Bertoncelli,ITA,780
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,3,Kimberley Woods,GBR,840
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,4,Tereza Fiserova,CZE,800
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,20,Emanuela Luknarova,SVK,620
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,42,Nele Bayn,GER,380
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,46,Eva Alina Hocevar,SLO,340
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,44,Lea Novak,SLO,360
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,16,Lucie Prioux,FRA,660
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,5,Marjorie Delassus,FRA,790
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,18,Sona Stanovska,SVK,640
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,15,Elena Lilik,GER,670
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,22,Alja Kozorog,SLO,600
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,43,Lois Betteridge,CAN,370
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,17,Noemie Fox,AUS,650
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,45,Hannah Thomas,NZL,350
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,28,Viktoriia Dobrotvorska,UKR,540
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,49,Katja Bengeri,CRO,310
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,48,Marcella Altman,USA,320
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,10,Monica Doria Vilarrubla,AND,740
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,47,Nerea Castiglione,ARG,330
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,27,Elena Micozzi,ITA,550
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,41,Laura Pellicer Chica,AND,390
2023 Seu World Cup 4,2023,Seu,World Cup 4,C1W,24,Lena Teunissen,NED,580
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,20,Eliska Mintalova,SVK,620
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,5,Camille Prigent,FRA,790
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,1,Jessica Fox,AUS,1000
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,5,Luuka Jones,NZL,790
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,4,Elena Lilik,GER,800
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,19,Ana Satila,BRA,630
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,21,Marjorie Delassus,FRA,610
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,8,Kimberley Woods,GBR,760
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,16,Evy Leibfarth,USA,660
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,9,Emma Vuitton,FRA,750
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,10,Stefanie Horn,ITA,740
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,12,Eva Tercelj,SLO,720
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,14,Antonie Galuskova,CZE,680
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,18,Carole Bouzidi,ALG,640
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,24,Amalie Hilgertova,CZE,580
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,13,Alena Marx,SUI,690
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,47,Tereza Fiserova,CZE,330
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,48,Martina Wegman,NED,320
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,17,Mallory Franklin,GBR,650
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,2,Corinna Kuhnle,AUT,900
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,51,Eva Alina Hocevar,SLO,290
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,3,Klaudia Zwolinska,POL,840
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,11,Sona Stanovska,SVK,730
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,54,Viktoria Wolffhardt,AUT,260
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,55,Phoebe Spicer,GBR,250
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,56,Lea Baldoni,CAN,240
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,57,Chiara Sabattini,ITA,230
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,7,Monica Doria Vilarrubla,AND,770
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,59,Janina Kriesinger,BEL,210
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,60,Michaela Hassova,SVK,200
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,61,Courtney Williams,NZL,190
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,23,Aki Yazawa,JPN,590
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,63,Laia Sorribes,ESP,170
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,15,Maialen Chourraut,ESP,670
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,65,Florence Maheu,CAN,150
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,66,Dominika Brzeska,POL,140
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,67,Olatz Arregui,ESP,130
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,68,Katja Bengeri,CRO,120
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,69,Claudia Leenders,NED,110
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,70,Lois Betteridge,CAN,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,71,Noemie Fox,AUS,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,72,Lena Teunissen,NED,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,73,Ajda Novak,SLO,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,74,Iris Sommernes,NOR,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,75,Hannah Thomas,NZL,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,76,Laura Pellicer Chica,AND,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,77,Blandine Xhemajlji,KOS,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,78,Emilie Armani,ECU,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,22,Viktoriia Us,UKR,600
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,80,Paulina Pirro,GER,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1W,81,Natalia Pacierpnik,POL,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,1,Jessica Fox,AUS,1000
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,10,Evy Leibfarth,USA,740
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,3,Mallory Franklin,GBR,840
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,4,Marjorie Delassus,FRA,800
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,2,Gabriela Satkova,CZE,900
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,22,Tereza Fiserova,CZE,600
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,5,Kimberley Woods,GBR,790
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,24,Monica Doria Vilarrubla,AND,580
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,9,Tereza Kneblova,CZE,750
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,12,Nuria Vilarrubla,ESP,720
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,8,Klaudia Zwolinska,POL,760
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,6,Zuzana Pankova,SVK,780
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,20,Aleksandra Stach,POL,620
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,13,Lucie Prioux,FRA,690
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,19,Alja Kozorog,SLO,630
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,18,Ellis Miller,GBR,640
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,21,Andrea Herzog,GER,610
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,15,Lena Teunissen,NED,670
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,23,Lea Novak,SLO,590
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,7,Noemie Fox,AUS,770
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,51,Elena Micozzi,ITA,290
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,14,Sona Stanovska,SVK,680
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,53,Klara Olazabal,ESP,270
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,54,Viktoria Wolffhardt,AUT,260
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,55,Marta Bertoncelli,ITA,250
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,56,Hannah Thomas,NZL,240
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,11,Viktoriia Us,UKR,730
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,58,Nele Bayn,GER,220
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,59,Emanuela Luknarova,SVK,210
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,60,Elena Lilik,GER,200
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,61,Laura Pellicer Chica,AND,190
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,62,Katja Bengeri,CRO,180
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,16,Angele Hug,FRA,660
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,64,Lois Betteridge,CAN,160
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,17,Miren Lazkano,ESP,650
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,66,Ana Satila,BRA,140
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,67,Alena Marx,SUI,130
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,68,Eva Alina Hocevar,SLO,120
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1W,69,Michaela Corcoran,IRL,110
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,19,Jakub Grigar,SVK,630
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,12,Noah Hegge,GER,720
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,2,Vit Prindis,CZE,900
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,1,Titouan Castryck,FRA,1000
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,9,Giovanni De Gennaro,ITA,750
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,7,Jiri Prskavec,CZE,770
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,23,Peter Kauzer,SLO,590
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,5,Felix Oschmautz,AUT,790
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,16,Joseph Clarke,GBR,660
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,13,Mathis Soudi,MAR,690
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,17,Jakub Krejci,CZE,650
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,6,Lucien Delfour,AUS,780
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,20,Timothy Anderson,AUS,620
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,2,Jonny Dickson,GBR,900
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,24,Joshua Joseph,USA,580
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,10,Martin Srabotnik,SLO,740
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,21,Martin Dougoud,SUI,610
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,14,Christopher Bowers,GBR,680
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,8,Mario Leitner,AUT,760
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,60,Miquel Trave,ESP,200
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,61,Boris Neveu,FRA,190
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,62,Finn Butcher,NZL,180
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,63,Mathieu Desnos,BRA,170
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,64,Isak Ohrstrom,SWE,160
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,65,Benjamin Pope,AUS,150
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,66,Adam Gonsenica,SVK,140
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,67,Martin Halcin,SVK,130
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,68,Pau Echaniz,ESP,120
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,69,Ziga Lin Hocevar,SLO,110
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,70,Gelindo Chiarello,SUI,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,4,Benjamin Renia,FRA,800
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,72,Tyler Westfall,USA,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,73,Lucas Jacob,POR,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,74,Alistair Mccreery,IRL,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,75,Maxime Aubertin,BEL,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,76,Kaelin Friedenson,USA,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,77,Paul Preisl,AUT,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,78,Marcello Beda,ITA,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,79,Zhaoshan Hu,CHN,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,80,Frederico Alvarenga,POR,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,81,Huiming Li,CHN,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,82,Mael Rivard,CAN,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,83,David Llorente,ESP,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,15,Dariusz Popiela,POL,670
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,11,Hannes Aigner,GER,730
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,88,Erik Holmer,SWE,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,89,Enrico Dietz,GER,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,90,Thomas Ukalovic,CRO,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,91,Alex Baldoni,CAN,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,18,Pedro Goncalves,BRA,640
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,93,Thibaud Lacour,ROU,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,22,Dimitri Marx,SUI,600
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,9,Benjamin Savsek,SLO,750
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,7,Alexander Slafkovsky,SVK,770
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,6,Nicolas Gestin,FRA,780
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,10,Adam Burgess,GBR,740
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,24,Liam Jegou,IRL,580
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,2,Franz Anton,GER,900
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,14,Jules Bernardet,FRA,680
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,23,Sideris Tasiadis,GER,590
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,16,Lucas Roisin,FRA,660
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,5,Jiri Prskavec,CZE,790
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,3,Miquel Trave,ESP,840
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,8,Matej Benus,SVK,760
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,22,Matija Marinic,CRO,600
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,17,Ryan Westley,GBR,650
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,1,Raffaello Ivaldi,ITA,1000
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,18,Thomas Koechlin,SUI,640
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,21,Paolo Ceccon,ITA,610
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,48,Zachary Lokken,USA,320
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,49,Luis Fernandez,ESP,310
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,50,Jean Pierre Bourhis,SEN,300
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,51,Ziga Lin Hocevar,SLO,290
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,19,Grzegorz Hedwig,POL,630
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,12,Timo Trummer,GER,720
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,54,Jake Cochrane,IRL,260
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,13,Lukas Rohan,CZE,690
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,56,Soren Loos,NED,240
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,57,Kacper Sztuba,POL,230
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,58,Casey Eichfeld,USA,220
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,59,Roberto Colazingari,ITA,210
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,60,Kaua Da Silva,BRA,200
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,61,Daniel Perez,ESP,190
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,62,Joris Otten,NED,180
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,63,James Kettle,GBR,170
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,64,Brodie Crawford,AUS,160
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,20,Kaylen Bassett,AUS,620
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,66,Alex Baldoni,CAN,140
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,67,Weijian Zou,CHN,130
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,68,Vadym Musevych,UKR,120
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,69,Michal Wiercioch,POL,110
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,70,Chin Han Liu,TPE,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,71,Isaac Zimmerman,CAN,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,72,Xin Zhu,CHN,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,4,Luka Bozic,SLO,800
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,74,Tristan Carter,AUS,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,75,Oliver Puchner,NZL,100
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,11,Marko Mirgorodsky,SVK,730
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,15,Vaclav Chaloupka,CZE,670
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Fredrik Wahlen,SWE,#N/A
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Andy Barat,COM,#N/A
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Sam Oud,NED,#N/A
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Jianfeng Jiang,CHN,#N/A
